model_family,c,class_weight,classes,positive_probability_column,threshold,true_positives,false_positives,true_negatives,false_negatives,precision,recall,specificity,balanced_accuracy,f1,f2,confusion_matrix,predicted_class_counts,lower,upper,review_count,review_rate,automatic_decision_coverage,auto_non_sif,auto_sif,human_positive_routed_auto_non_sif
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,72,16,2,2,0.8181818181818182,0.972972972972973,0.1111111111111111,0.5420420420420421,0.8888888888888888,0.9375,"[[2, 16], [2, 72]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 88}",0.4999999999999999,0.6999999999999998,9,0.09782608695652174,0.9021739130434783,2,81,2
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,71,14,4,3,0.8352941176470589,0.9594594594594594,0.2222222222222222,0.5908408408408408,0.8930817610062893,0.9317585301837271,"[[4, 14], [3, 71]]","{'NON_SIF_POTENTIAL': 7, 'SIF_POTENTIAL': 85}",0.5999999999999999,0.7,7,0.07608695652173914,0.9239130434782609,4,81,2
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,71,14,4,3,0.8352941176470589,0.9594594594594594,0.2222222222222222,0.5908408408408408,0.8930817610062893,0.9317585301837271,"[[4, 14], [3, 71]]","{'NON_SIF_POTENTIAL': 7, 'SIF_POTENTIAL': 85}",0.5499999999999999,0.7499999999999999,16,0.17391304347826086,0.8260869565217391,2,74,2
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7,67,14,4,7,0.8271604938271605,0.9054054054054054,0.2222222222222222,0.5638138138138138,0.864516129032258,0.8885941644562333,"[[4, 14], [7, 67]]","{'NON_SIF_POTENTIAL': 11, 'SIF_POTENTIAL': 81}",0.6499999999999999,0.75,11,0.11956521739130435,0.8804347826086957,7,74,3
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7,67,14,4,7,0.8271604938271605,0.9054054054054054,0.2222222222222222,0.5638138138138138,0.864516129032258,0.8885941644562333,"[[4, 14], [7, 67]]","{'NON_SIF_POTENTIAL': 11, 'SIF_POTENTIAL': 81}",0.6,0.7999999999999999,25,0.2717391304347826,0.7282608695652174,4,63,2
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,63,11,7,11,0.8513513513513513,0.8513513513513513,0.3888888888888889,0.6201201201201201,0.8513513513513513,0.8513513513513513,"[[7, 11], [11, 63]]","{'NON_SIF_POTENTIAL': 18, 'SIF_POTENTIAL': 74}",0.6999999999999998,0.7999999999999999,18,0.1956521739130435,0.8043478260869565,11,63,7
tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,63,11,7,11,0.8513513513513513,0.8513513513513513,0.3888888888888889,0.6201201201201201,0.8513513513513513,0.8513513513513513,"[[7, 11], [11, 63]]","{'NON_SIF_POTENTIAL': 18, 'SIF_POTENTIAL': 74}",0.6499999999999999,0.8499999999999999,34,0.3695652173913043,0.6304347826086957,7,51,3
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.25,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.2,0.3,3,0.03260869565217391,0.967391304347826,0,89,0
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.25,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.15,0.35,4,0.043478260869565216,0.9565217391304348,0,88,0
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.3,72,17,1,2,0.8089887640449438,0.972972972972973,0.05555555555555555,0.5142642642642643,0.8834355828220859,0.9350649350649353,"[[1, 17], [2, 72]]","{'NON_SIF_POTENTIAL': 3, 'SIF_POTENTIAL': 89}",0.25,0.35,2,0.021739130434782608,0.9782608695652174,2,88,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.3,72,17,1,2,0.8089887640449438,0.972972972972973,0.05555555555555555,0.5142642642642643,0.8834355828220859,0.9350649350649353,"[[1, 17], [2, 72]]","{'NON_SIF_POTENTIAL': 3, 'SIF_POTENTIAL': 89}",0.19999999999999998,0.4,5,0.05434782608695652,0.9456521739130435,0,87,0
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.35,72,16,2,2,0.8181818181818182,0.972972972972973,0.1111111111111111,0.5420420420420421,0.8888888888888888,0.9375,"[[2, 16], [2, 72]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 88}",0.3,0.39999999999999997,2,0.021739130434782608,0.9782608695652174,3,87,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.35,72,16,2,2,0.8181818181818182,0.972972972972973,0.1111111111111111,0.5420420420420421,0.8888888888888888,0.9375,"[[2, 16], [2, 72]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 88}",0.24999999999999997,0.44999999999999996,6,0.06521739130434782,0.9347826086956522,2,84,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,72,15,3,2,0.8275862068965517,0.972972972972973,0.16666666666666666,0.5698198198198199,0.8944099378881988,0.9399477806788513,"[[3, 15], [2, 72]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 87}",0.35,0.44999999999999996,4,0.043478260869565216,0.9565217391304348,4,84,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,72,15,3,2,0.8275862068965517,0.972972972972973,0.16666666666666666,0.5698198198198199,0.8944099378881988,0.9399477806788513,"[[3, 15], [2, 72]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 87}",0.29999999999999993,0.5,9,0.09782608695652174,0.9021739130434783,3,80,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,70,14,4,4,0.8333333333333334,0.9459459459459459,0.2222222222222222,0.5840840840840841,0.8860759493670886,0.9210526315789475,"[[4, 14], [4, 70]]","{'NON_SIF_POTENTIAL': 8, 'SIF_POTENTIAL': 84}",0.39999999999999997,0.49999999999999994,7,0.07608695652173914,0.9239130434782609,5,80,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,70,14,4,4,0.8333333333333334,0.9459459459459459,0.2222222222222222,0.5840840840840841,0.8860759493670886,0.9210526315789475,"[[4, 14], [4, 70]]","{'NON_SIF_POTENTIAL': 8, 'SIF_POTENTIAL': 84}",0.35,0.5499999999999999,14,0.15217391304347827,0.8478260869565217,4,74,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,66,14,4,8,0.825,0.8918918918918919,0.2222222222222222,0.557057057057057,0.8571428571428571,0.8776595744680851,"[[4, 14], [8, 66]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 80}",0.44999999999999996,0.5499999999999999,10,0.10869565217391304,0.8913043478260869,8,74,4
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,66,14,4,8,0.825,0.8918918918918919,0.2222222222222222,0.557057057057057,0.8571428571428571,0.8776595744680851,"[[4, 14], [8, 66]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 80}",0.3999999999999999,0.6,17,0.18478260869565216,0.8152173913043478,5,70,2
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,63,11,7,11,0.8513513513513513,0.8513513513513513,0.3888888888888889,0.6201201201201201,0.8513513513513513,0.8513513513513513,"[[7, 11], [11, 63]]","{'NON_SIF_POTENTIAL': 18, 'SIF_POTENTIAL': 74}",0.49999999999999994,0.6,10,0.10869565217391304,0.8913043478260869,12,70,8
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,63,11,7,11,0.8513513513513513,0.8513513513513513,0.3888888888888889,0.6201201201201201,0.8513513513513513,0.8513513513513513,"[[7, 11], [11, 63]]","{'NON_SIF_POTENTIAL': 18, 'SIF_POTENTIAL': 74}",0.44999999999999996,0.6499999999999999,23,0.25,0.75,8,61,4
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,62,8,10,12,0.8857142857142857,0.8378378378378378,0.5555555555555556,0.6966966966966968,0.8611111111111112,0.8469945355191258,"[[10, 8], [12, 62]]","{'NON_SIF_POTENTIAL': 22, 'SIF_POTENTIAL': 70}",0.5499999999999998,0.6499999999999999,13,0.14130434782608695,0.8586956521739131,18,61,11
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,62,8,10,12,0.8857142857142857,0.8378378378378378,0.5555555555555556,0.6966966966966968,0.8611111111111112,0.8469945355191258,"[[10, 8], [12, 62]]","{'NON_SIF_POTENTIAL': 22, 'SIF_POTENTIAL': 70}",0.4999999999999999,0.6999999999999998,27,0.29347826086956524,0.7065217391304348,12,53,8
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,56,5,13,18,0.9180327868852459,0.7567567567567568,0.7222222222222222,0.7394894894894894,0.8296296296296296,0.7843137254901961,"[[13, 5], [18, 56]]","{'NON_SIF_POTENTIAL': 31, 'SIF_POTENTIAL': 61}",0.5999999999999999,0.7,17,0.18478260869565216,0.8152173913043478,22,53,12
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,56,5,13,18,0.9180327868852459,0.7567567567567568,0.7222222222222222,0.7394894894894894,0.8296296296296296,0.7843137254901961,"[[13, 5], [18, 56]]","{'NON_SIF_POTENTIAL': 31, 'SIF_POTENTIAL': 61}",0.5499999999999999,0.7499999999999999,33,0.358695652173913,0.6413043478260869,18,41,11
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7,50,3,15,24,0.9433962264150944,0.6756756756756757,0.8333333333333334,0.7545045045045045,0.7874015748031497,0.7163323782234958,"[[15, 3], [24, 50]]","{'NON_SIF_POTENTIAL': 39, 'SIF_POTENTIAL': 53}",0.6499999999999999,0.75,20,0.21739130434782608,0.782608695652174,31,41,18
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7,50,3,15,24,0.9433962264150944,0.6756756756756757,0.8333333333333334,0.7545045045045045,0.7874015748031497,0.7163323782234958,"[[15, 3], [24, 50]]","{'NON_SIF_POTENTIAL': 39, 'SIF_POTENTIAL': 53}",0.6,0.7999999999999999,40,0.43478260869565216,0.5652173913043478,22,30,12
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,41,0,18,33,1.0,0.5540540540540541,1.0,0.777027027027027,0.7130434782608696,0.6083086053412462,"[[18, 0], [33, 41]]","{'NON_SIF_POTENTIAL': 51, 'SIF_POTENTIAL': 41}",0.6999999999999998,0.7999999999999999,23,0.25,0.75,39,30,24
tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,41,0,18,33,1.0,0.5540540540540541,1.0,0.777027027027027,0.7130434782608696,0.6083086053412462,"[[18, 0], [33, 41]]","{'NON_SIF_POTENTIAL': 51, 'SIF_POTENTIAL': 41}",0.6499999999999999,0.8499999999999999,44,0.4782608695652174,0.5217391304347826,31,17,18
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.25,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.2,0.3,0,0.0,1.0,0,92,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.25,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.15,0.35,0,0.0,1.0,0,92,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.3,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.25,0.35,0,0.0,1.0,0,92,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.3,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.19999999999999998,0.4,2,0.021739130434782608,0.9782608695652174,0,90,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.35,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.3,0.39999999999999997,2,0.021739130434782608,0.9782608695652174,0,90,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.35,74,18,0,0,0.8043478260869565,1.0,0.0,0.5,0.891566265060241,0.9536082474226806,"[[0, 18], [0, 74]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 92}",0.24999999999999997,0.44999999999999996,2,0.021739130434782608,0.9782608695652174,0,90,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.35,0.44999999999999996,2,0.021739130434782608,0.9782608695652174,0,90,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.29999999999999993,0.5,4,0.043478260869565216,0.9565217391304348,0,88,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.39999999999999997,0.49999999999999994,2,0.021739130434782608,0.9782608695652174,2,88,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,72,18,0,2,0.8,0.972972972972973,0.0,0.4864864864864865,0.8780487804878049,0.9326424870466322,"[[0, 18], [2, 72]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 90}",0.35,0.5499999999999999,5,0.05434782608695652,0.9456521739130435,0,87,0
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,72,16,2,2,0.8181818181818182,0.972972972972973,0.1111111111111111,0.5420420420420421,0.8888888888888888,0.9375,"[[2, 16], [2, 72]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 88}",0.44999999999999996,0.5499999999999999,3,0.03260869565217391,0.967391304347826,2,87,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,72,16,2,2,0.8181818181818182,0.972972972972973,0.1111111111111111,0.5420420420420421,0.8888888888888888,0.9375,"[[2, 16], [2, 72]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 88}",0.3999999999999999,0.6,6,0.06521739130434782,0.9347826086956522,2,84,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,72,15,3,2,0.8275862068965517,0.972972972972973,0.16666666666666666,0.5698198198198199,0.8944099378881988,0.9399477806788513,"[[3, 15], [2, 72]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 87}",0.49999999999999994,0.6,4,0.043478260869565216,0.9565217391304348,4,84,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,72,15,3,2,0.8275862068965517,0.972972972972973,0.16666666666666666,0.5698198198198199,0.8944099378881988,0.9399477806788513,"[[3, 15], [2, 72]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 87}",0.44999999999999996,0.6499999999999999,10,0.10869565217391304,0.8913043478260869,2,80,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,70,14,4,4,0.8333333333333334,0.9459459459459459,0.2222222222222222,0.5840840840840841,0.8860759493670886,0.9210526315789475,"[[4, 14], [4, 70]]","{'NON_SIF_POTENTIAL': 8, 'SIF_POTENTIAL': 84}",0.5499999999999998,0.6499999999999999,7,0.07608695652173914,0.9239130434782609,5,80,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,70,14,4,4,0.8333333333333334,0.9459459459459459,0.2222222222222222,0.5840840840840841,0.8860759493670886,0.9210526315789475,"[[4, 14], [4, 70]]","{'NON_SIF_POTENTIAL': 8, 'SIF_POTENTIAL': 84}",0.4999999999999999,0.6999999999999998,16,0.17391304347826086,0.8260869565217391,4,72,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,66,14,4,8,0.825,0.8918918918918919,0.2222222222222222,0.557057057057057,0.8571428571428571,0.8776595744680851,"[[4, 14], [8, 66]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 80}",0.5999999999999999,0.7,12,0.13043478260869565,0.8695652173913043,8,72,4
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,66,14,4,8,0.825,0.8918918918918919,0.2222222222222222,0.557057057057057,0.8571428571428571,0.8776595744680851,"[[4, 14], [8, 66]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 80}",0.5499999999999999,0.7499999999999999,18,0.1956521739130435,0.8043478260869565,5,69,2
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7,62,10,8,12,0.8611111111111112,0.8378378378378378,0.4444444444444444,0.6411411411411412,0.8493150684931506,0.8423913043478259,"[[8, 10], [12, 62]]","{'NON_SIF_POTENTIAL': 20, 'SIF_POTENTIAL': 72}",0.6499999999999999,0.75,11,0.11956521739130435,0.8804347826086957,12,69,8
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7,62,10,8,12,0.8611111111111112,0.8378378378378378,0.4444444444444444,0.6411411411411412,0.8493150684931506,0.8423913043478259,"[[8, 10], [12, 62]]","{'NON_SIF_POTENTIAL': 20, 'SIF_POTENTIAL': 72}",0.6,0.7999999999999999,29,0.31521739130434784,0.6847826086956522,8,55,4
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,61,8,10,13,0.8840579710144928,0.8243243243243243,0.5555555555555556,0.68993993993994,0.8531468531468531,0.8356164383561644,"[[10, 8], [13, 61]]","{'NON_SIF_POTENTIAL': 23, 'SIF_POTENTIAL': 69}",0.6999999999999998,0.7999999999999999,17,0.18478260869565216,0.8152173913043478,20,55,12
tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7499999999999999,61,8,10,13,0.8840579710144928,0.8243243243243243,0.5555555555555556,0.68993993993994,0.8531468531468531,0.8356164383561644,"[[10, 8], [13, 61]]","{'NON_SIF_POTENTIAL': 23, 'SIF_POTENTIAL': 69}",0.6499999999999999,0.8499999999999999,39,0.42391304347826086,0.5760869565217391,12,41,8
