checkpoint,model_family,c,class_weight,classes,positive_probability_column,threshold,true_positives,false_positives,true_negatives,false_negatives,precision,recall,specificity,balanced_accuracy,f1,f2,confusion_matrix,predicted_class_counts,lower,upper,review_count,review_rate,automatic_decision_coverage,auto_non_sif,auto_sif,human_positive_routed_auto_non_sif
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,173,49,8,2,0.7792792792792793,0.9885714285714285,0.14035087719298245,0.5644611528822054,0.871536523929471,0.9381778741865511,"[[8, 49], [2, 173]]","{'NON_SIF_POTENTIAL': 10, 'SIF_POTENTIAL': 222}",0.44999999999999996,0.6499999999999999,23,0.09913793103448276,0.9008620689655172,3,206,2
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,172,46,11,3,0.7889908256880734,0.9828571428571429,0.19298245614035087,0.5879197994987468,0.8753180661577609,0.9368191721132898,"[[11, 46], [3, 172]]","{'NON_SIF_POTENTIAL': 14, 'SIF_POTENTIAL': 218}",0.5499999999999998,0.6499999999999999,16,0.06896551724137931,0.9310344827586207,10,206,2
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,172,46,11,3,0.7889908256880734,0.9828571428571429,0.19298245614035087,0.5879197994987468,0.8753180661577609,0.9368191721132898,"[[11, 46], [3, 172]]","{'NON_SIF_POTENTIAL': 14, 'SIF_POTENTIAL': 218}",0.4999999999999999,0.6999999999999998,46,0.19827586206896552,0.8017241379310345,4,182,2
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,167,39,18,8,0.8106796116504854,0.9542857142857143,0.3157894736842105,0.6350375939849624,0.8766404199475065,0.9216335540838854,"[[18, 39], [8, 167]]","{'NON_SIF_POTENTIAL': 26, 'SIF_POTENTIAL': 206}",0.5999999999999999,0.7,36,0.15517241379310345,0.8448275862068966,14,182,3
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,167,39,18,8,0.8106796116504854,0.9542857142857143,0.3157894736842105,0.6350375939849624,0.8766404199475065,0.9216335540838854,"[[18, 39], [8, 167]]","{'NON_SIF_POTENTIAL': 26, 'SIF_POTENTIAL': 206}",0.5499999999999999,0.7499999999999999,72,0.3103448275862069,0.6896551724137931,10,150,2
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7,155,27,30,20,0.8516483516483516,0.8857142857142857,0.5263157894736842,0.7060150375939849,0.8683473389355743,0.8786848072562358,"[[30, 27], [20, 155]]","{'NON_SIF_POTENTIAL': 50, 'SIF_POTENTIAL': 182}",0.6499999999999999,0.75,56,0.2413793103448276,0.7586206896551724,26,150,8
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7,155,27,30,20,0.8516483516483516,0.8857142857142857,0.5263157894736842,0.7060150375939849,0.8683473389355743,0.8786848072562358,"[[30, 27], [20, 155]]","{'NON_SIF_POTENTIAL': 50, 'SIF_POTENTIAL': 182}",0.6,0.7999999999999999,106,0.45689655172413796,0.5431034482758621,14,112,3
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,136,14,43,39,0.9066666666666666,0.7771428571428571,0.7543859649122807,0.765764411027569,0.8369230769230769,0.8,"[[43, 14], [39, 136]]","{'NON_SIF_POTENTIAL': 82, 'SIF_POTENTIAL': 150}",0.6999999999999997,0.7999999999999998,70,0.3017241379310345,0.6982758620689655,50,112,20
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,136,14,43,39,0.9066666666666666,0.7771428571428571,0.7543859649122807,0.765764411027569,0.8369230769230769,0.8,"[[43, 14], [39, 136]]","{'NON_SIF_POTENTIAL': 82, 'SIF_POTENTIAL': 150}",0.6499999999999998,0.8499999999999998,145,0.625,0.375,26,61,8
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,106,6,51,69,0.9464285714285714,0.6057142857142858,0.8947368421052632,0.7502255639097745,0.7386759581881533,0.6527093596059113,"[[51, 6], [69, 106]]","{'NON_SIF_POTENTIAL': 120, 'SIF_POTENTIAL': 112}",0.7499999999999998,0.8499999999999999,89,0.38362068965517243,0.6163793103448276,82,61,39
existing_only,tfidf,1.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,106,6,51,69,0.9464285714285714,0.6057142857142858,0.8947368421052632,0.7502255639097745,0.7386759581881533,0.6527093596059113,"[[51, 6], [69, 106]]","{'NON_SIF_POTENTIAL': 120, 'SIF_POTENTIAL': 112}",0.6999999999999998,0.8999999999999998,170,0.7327586206896551,0.2672413793103448,50,12,20
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.2,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.15000000000000002,0.25,0,0.0,1.0,0,232,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.2,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.1,0.30000000000000004,0,0.0,1.0,0,232,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.25,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.2,0.3,0,0.0,1.0,0,232,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.25,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.15,0.35,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.3,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.25,0.35,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.3,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.19999999999999998,0.4,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.35,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.3,0.39999999999999997,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.35,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.24999999999999997,0.44999999999999996,2,0.008620689655172414,0.9913793103448276,0,230,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.35,0.44999999999999996,1,0.004310344827586207,0.9956896551724138,1,230,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.29999999999999993,0.5,4,0.017241379310344827,0.9827586206896551,0,228,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,174,56,1,1,0.7565217391304347,0.9942857142857143,0.017543859649122806,0.5059147869674185,0.8592592592592593,0.935483870967742,"[[1, 56], [1, 174]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 230}",0.39999999999999997,0.49999999999999994,3,0.01293103448275862,0.9870689655172413,1,228,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,174,56,1,1,0.7565217391304347,0.9942857142857143,0.017543859649122806,0.5059147869674185,0.8592592592592593,0.935483870967742,"[[1, 56], [1, 174]]","{'NON_SIF_POTENTIAL': 2, 'SIF_POTENTIAL': 230}",0.35,0.5499999999999999,4,0.017241379310344827,0.9827586206896551,1,227,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,173,55,2,2,0.7587719298245614,0.9885714285714285,0.03508771929824561,0.5118295739348371,0.858560794044665,0.9321120689655173,"[[2, 55], [2, 173]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 228}",0.44999999999999996,0.5499999999999999,3,0.01293103448275862,0.9870689655172413,2,227,1
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,173,55,2,2,0.7587719298245614,0.9885714285714285,0.03508771929824561,0.5118295739348371,0.858560794044665,0.9321120689655173,"[[2, 55], [2, 173]]","{'NON_SIF_POTENTIAL': 4, 'SIF_POTENTIAL': 228}",0.3999999999999999,0.6,9,0.03879310344827586,0.9612068965517241,1,222,0
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,173,54,3,2,0.762114537444934,0.9885714285714285,0.05263157894736842,0.5206015037593985,0.8606965174129353,0.9331175836030204,"[[3, 54], [2, 173]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 227}",0.49999999999999994,0.6,6,0.02586206896551724,0.9741379310344828,4,222,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,173,54,3,2,0.762114537444934,0.9885714285714285,0.05263157894736842,0.5206015037593985,0.8606965174129353,0.9331175836030204,"[[3, 54], [2, 173]]","{'NON_SIF_POTENTIAL': 5, 'SIF_POTENTIAL': 227}",0.44999999999999996,0.6499999999999999,12,0.05172413793103448,0.9482758620689655,2,218,1
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,173,49,8,2,0.7792792792792793,0.9885714285714285,0.14035087719298245,0.5644611528822054,0.871536523929471,0.9381778741865511,"[[8, 49], [2, 173]]","{'NON_SIF_POTENTIAL': 10, 'SIF_POTENTIAL': 222}",0.5499999999999998,0.6499999999999999,9,0.03879310344827586,0.9612068965517241,5,218,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,173,49,8,2,0.7792792792792793,0.9885714285714285,0.14035087719298245,0.5644611528822054,0.871536523929471,0.9381778741865511,"[[8, 49], [2, 173]]","{'NON_SIF_POTENTIAL': 10, 'SIF_POTENTIAL': 222}",0.4999999999999999,0.6999999999999998,24,0.10344827586206896,0.896551724137931,4,204,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,172,46,11,3,0.7889908256880734,0.9828571428571429,0.19298245614035087,0.5879197994987468,0.8753180661577609,0.9368191721132898,"[[11, 46], [3, 172]]","{'NON_SIF_POTENTIAL': 14, 'SIF_POTENTIAL': 218}",0.5999999999999999,0.7,18,0.07758620689655173,0.9224137931034483,10,204,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,172,46,11,3,0.7889908256880734,0.9828571428571429,0.19298245614035087,0.5879197994987468,0.8753180661577609,0.9368191721132898,"[[11, 46], [3, 172]]","{'NON_SIF_POTENTIAL': 14, 'SIF_POTENTIAL': 218}",0.5499999999999999,0.7499999999999999,40,0.1724137931034483,0.8275862068965517,5,187,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7,166,38,19,9,0.8137254901960784,0.9485714285714286,0.3333333333333333,0.6409523809523809,0.8759894459102903,0.918141592920354,"[[19, 38], [9, 166]]","{'NON_SIF_POTENTIAL': 28, 'SIF_POTENTIAL': 204}",0.6499999999999999,0.75,31,0.1336206896551724,0.8663793103448276,14,187,3
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7,166,38,19,9,0.8137254901960784,0.9485714285714286,0.3333333333333333,0.6409523809523809,0.8759894459102903,0.918141592920354,"[[19, 38], [9, 166]]","{'NON_SIF_POTENTIAL': 28, 'SIF_POTENTIAL': 204}",0.6,0.7999999999999999,68,0.29310344827586204,0.7068965517241379,10,154,2
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,155,32,25,20,0.8288770053475936,0.8857142857142857,0.43859649122807015,0.6621553884711779,0.856353591160221,0.8737316798196169,"[[25, 32], [20, 155]]","{'NON_SIF_POTENTIAL': 45, 'SIF_POTENTIAL': 187}",0.6999999999999997,0.7999999999999998,50,0.21551724137931033,0.7844827586206896,28,154,9
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,155,32,25,20,0.8288770053475936,0.8857142857142857,0.43859649122807015,0.6621553884711779,0.856353591160221,0.8737316798196169,"[[25, 32], [20, 155]]","{'NON_SIF_POTENTIAL': 45, 'SIF_POTENTIAL': 187}",0.6499999999999998,0.8499999999999998,98,0.4224137931034483,0.5775862068965517,14,120,3
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,138,16,41,37,0.8961038961038961,0.7885714285714286,0.7192982456140351,0.7539348370927319,0.8389057750759878,0.8079625292740047,"[[41, 16], [37, 138]]","{'NON_SIF_POTENTIAL': 78, 'SIF_POTENTIAL': 154}",0.7499999999999998,0.8499999999999999,67,0.28879310344827586,0.7112068965517241,45,120,20
existing_only,tfidf,2.0,none,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,138,16,41,37,0.8961038961038961,0.7885714285714286,0.7192982456140351,0.7539348370927319,0.8389057750759878,0.8079625292740047,"[[41, 16], [37, 138]]","{'NON_SIF_POTENTIAL': 78, 'SIF_POTENTIAL': 154}",0.6999999999999998,0.8999999999999998,140,0.603448275862069,0.39655172413793105,28,64,9
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.2,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.15000000000000002,0.25,2,0.008620689655172414,0.9913793103448276,1,229,0
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.2,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.1,0.30000000000000004,6,0.02586206896551724,0.9741379310344828,0,226,0
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.25,173,56,1,2,0.7554585152838428,0.9885714285714285,0.017543859649122806,0.5030576441102756,0.8564356435643564,0.9311087190527447,"[[1, 56], [2, 173]]","{'NON_SIF_POTENTIAL': 3, 'SIF_POTENTIAL': 229}",0.2,0.3,5,0.021551724137931036,0.978448275862069,1,226,0
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.25,173,56,1,2,0.7554585152838428,0.9885714285714285,0.017543859649122806,0.5030576441102756,0.8564356435643564,0.9311087190527447,"[[1, 56], [2, 173]]","{'NON_SIF_POTENTIAL': 3, 'SIF_POTENTIAL': 229}",0.15,0.35,9,0.03879310344827586,0.9612068965517241,1,222,0
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.3,173,53,4,2,0.7654867256637168,0.9885714285714285,0.07017543859649122,0.5293734335839599,0.8628428927680798,0.9341252699784017,"[[4, 53], [2, 173]]","{'NON_SIF_POTENTIAL': 6, 'SIF_POTENTIAL': 226}",0.25,0.35,7,0.03017241379310345,0.9698275862068966,3,222,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.3,173,53,4,2,0.7654867256637168,0.9885714285714285,0.07017543859649122,0.5293734335839599,0.8628428927680798,0.9341252699784017,"[[4, 53], [2, 173]]","{'NON_SIF_POTENTIAL': 6, 'SIF_POTENTIAL': 226}",0.19999999999999998,0.4,11,0.04741379310344827,0.9525862068965517,1,220,0
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.35,173,49,8,2,0.7792792792792793,0.9885714285714285,0.14035087719298245,0.5644611528822054,0.871536523929471,0.9381778741865511,"[[8, 49], [2, 173]]","{'NON_SIF_POTENTIAL': 10, 'SIF_POTENTIAL': 222}",0.3,0.39999999999999997,6,0.02586206896551724,0.9741379310344828,6,220,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.35,173,49,8,2,0.7792792792792793,0.9885714285714285,0.14035087719298245,0.5644611528822054,0.871536523929471,0.9381778741865511,"[[8, 49], [2, 173]]","{'NON_SIF_POTENTIAL': 10, 'SIF_POTENTIAL': 222}",0.24999999999999997,0.44999999999999996,17,0.07327586206896551,0.9267241379310345,3,212,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,173,47,10,2,0.7863636363636364,0.9885714285714285,0.17543859649122806,0.5820050125313283,0.8759493670886076,0.9402173913043478,"[[10, 47], [2, 173]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 220}",0.35,0.44999999999999996,10,0.04310344827586207,0.9568965517241379,10,212,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.39999999999999997,173,47,10,2,0.7863636363636364,0.9885714285714285,0.17543859649122806,0.5820050125313283,0.8759493670886076,0.9402173913043478,"[[10, 47], [2, 173]]","{'NON_SIF_POTENTIAL': 12, 'SIF_POTENTIAL': 220}",0.29999999999999993,0.5,23,0.09913793103448276,0.9008620689655172,6,203,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,170,42,15,5,0.8018867924528302,0.9714285714285714,0.2631578947368421,0.6172932330827068,0.8785529715762274,0.9320175438596493,"[[15, 42], [5, 170]]","{'NON_SIF_POTENTIAL': 20, 'SIF_POTENTIAL': 212}",0.39999999999999997,0.49999999999999994,17,0.07327586206896551,0.9267241379310345,12,203,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.44999999999999996,170,42,15,5,0.8018867924528302,0.9714285714285714,0.2631578947368421,0.6172932330827068,0.8785529715762274,0.9320175438596493,"[[15, 42], [5, 170]]","{'NON_SIF_POTENTIAL': 20, 'SIF_POTENTIAL': 212}",0.35,0.5499999999999999,35,0.15086206896551724,0.8491379310344828,10,187,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,165,38,19,10,0.812807881773399,0.9428571428571428,0.3333333333333333,0.638095238095238,0.873015873015873,0.9136212624584716,"[[19, 38], [10, 165]]","{'NON_SIF_POTENTIAL': 29, 'SIF_POTENTIAL': 203}",0.44999999999999996,0.5499999999999999,25,0.10775862068965517,0.8922413793103449,20,187,5
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.49999999999999994,165,38,19,10,0.812807881773399,0.9428571428571428,0.3333333333333333,0.638095238095238,0.873015873015873,0.9136212624584716,"[[19, 38], [10, 165]]","{'NON_SIF_POTENTIAL': 29, 'SIF_POTENTIAL': 203}",0.3999999999999999,0.6,52,0.22413793103448276,0.7758620689655172,12,168,2
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,155,32,25,20,0.8288770053475936,0.8857142857142857,0.43859649122807015,0.6621553884711779,0.856353591160221,0.8737316798196169,"[[25, 32], [20, 155]]","{'NON_SIF_POTENTIAL': 45, 'SIF_POTENTIAL': 187}",0.49999999999999994,0.6,35,0.15086206896551724,0.8491379310344828,29,168,10
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5499999999999999,155,32,25,20,0.8288770053475936,0.8857142857142857,0.43859649122807015,0.6621553884711779,0.856353591160221,0.8737316798196169,"[[25, 32], [20, 155]]","{'NON_SIF_POTENTIAL': 45, 'SIF_POTENTIAL': 187}",0.44999999999999996,0.6499999999999999,63,0.27155172413793105,0.728448275862069,20,149,5
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,147,21,36,28,0.875,0.84,0.631578947368421,0.7357894736842105,0.8571428571428571,0.8467741935483871,"[[36, 21], [28, 147]]","{'NON_SIF_POTENTIAL': 64, 'SIF_POTENTIAL': 168}",0.5499999999999998,0.6499999999999999,38,0.16379310344827586,0.8362068965517241,45,149,20
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.5999999999999999,147,21,36,28,0.875,0.84,0.631578947368421,0.7357894736842105,0.8571428571428571,0.8467741935483871,"[[36, 21], [28, 147]]","{'NON_SIF_POTENTIAL': 64, 'SIF_POTENTIAL': 168}",0.4999999999999999,0.6999999999999998,74,0.31896551724137934,0.6810344827586207,29,129,10
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,136,13,44,39,0.912751677852349,0.7771428571428571,0.7719298245614035,0.7745363408521303,0.8395061728395061,0.8009422850412248,"[[44, 13], [39, 136]]","{'NON_SIF_POTENTIAL': 83, 'SIF_POTENTIAL': 149}",0.5999999999999999,0.7,39,0.16810344827586207,0.8318965517241379,64,129,28
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.6499999999999999,136,13,44,39,0.912751677852349,0.7771428571428571,0.7719298245614035,0.7745363408521303,0.8395061728395061,0.8009422850412248,"[[44, 13], [39, 136]]","{'NON_SIF_POTENTIAL': 83, 'SIF_POTENTIAL': 149}",0.5499999999999999,0.7499999999999999,87,0.375,0.625,45,100,20
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7,121,8,49,54,0.937984496124031,0.6914285714285714,0.8596491228070176,0.7755388471177944,0.7960526315789473,0.729794933655006,"[[49, 8], [54, 121]]","{'NON_SIF_POTENTIAL': 103, 'SIF_POTENTIAL': 129}",0.6499999999999999,0.75,49,0.21120689655172414,0.7887931034482759,83,100,39
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7,121,8,49,54,0.937984496124031,0.6914285714285714,0.8596491228070176,0.7755388471177944,0.7960526315789473,0.729794933655006,"[[49, 8], [54, 121]]","{'NON_SIF_POTENTIAL': 103, 'SIF_POTENTIAL': 129}",0.6,0.7999999999999999,103,0.44396551724137934,0.5560344827586207,64,65,28
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,97,3,54,78,0.97,0.5542857142857143,0.9473684210526315,0.7508270676691728,0.7054545454545454,0.60625,"[[54, 3], [78, 97]]","{'NON_SIF_POTENTIAL': 132, 'SIF_POTENTIAL': 100}",0.6999999999999997,0.7999999999999998,64,0.27586206896551724,0.7241379310344828,103,65,54
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7499999999999998,97,3,54,78,0.97,0.5542857142857143,0.9473684210526315,0.7508270676691728,0.7054545454545454,0.60625,"[[54, 3], [78, 97]]","{'NON_SIF_POTENTIAL': 132, 'SIF_POTENTIAL': 100}",0.6499999999999998,0.8499999999999998,111,0.47844827586206895,0.521551724137931,83,38,39
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,64,1,56,111,0.9846153846153847,0.3657142857142857,0.9824561403508771,0.6740852130325814,0.5333333333333333,0.4183006535947712,"[[56, 1], [111, 64]]","{'NON_SIF_POTENTIAL': 167, 'SIF_POTENTIAL': 65}",0.7499999999999998,0.8499999999999999,62,0.2672413793103448,0.7327586206896551,132,38,78
existing_only,tfidf,2.0,balanced,"[np.int64(0), np.int64(1)]",1,0.7999999999999998,64,1,56,111,0.9846153846153847,0.3657142857142857,0.9824561403508771,0.6740852130325814,0.5333333333333333,0.4183006535947712,"[[56, 1], [111, 64]]","{'NON_SIF_POTENTIAL': 167, 'SIF_POTENTIAL': 65}",0.6999999999999998,0.8999999999999998,120,0.5172413793103449,0.4827586206896552,103,9,54
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.2,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.15000000000000002,0.25,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.2,175,57,0,0,0.7543103448275862,1.0,0.0,0.5,0.85995085995086,0.9388412017167381,"[[0, 57], [0, 175]]","{'NON_SIF_POTENTIAL': 0, 'SIF_POTENTIAL': 232}",0.1,0.30000000000000004,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.25,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.2,0.3,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.25,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.15,0.35,1,0.004310344827586207,0.9956896551724138,0,231,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.3,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.25,0.35,0,0.0,1.0,1,231,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.3,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.19999999999999998,0.4,3,0.01293103448275862,0.9870689655172413,0,229,0
existing_only,tfidf,2.0,non_sif_1_5,"[np.int64(0), np.int64(1)]",1,0.35,175,56,1,0,0.7575757575757576,1.0,0.017543859649122806,0.5087719298245614,0.8620689655172413,0.9398496240601504,"[[1, 56], [0, 175]]","{'NON_SIF_POTENTIAL': 1, 'SIF_POTENTIAL': 231}",0.3,0.39999999999999997,2,0.008620689655172414,0.9913793103448276,1,229,0
